hournorain,t2mmax,t2mmean,t2mmin,tprecmax,t2m,ts,qv2m,prectot,speed,dmc,fwi,dsr,dc,isi,bui,ffmc,fcount_terra,frp_terra,fcount_aqua,frp_aqua,year,month,day
-0.6514,-0.8543,-0.6218,-0.3583,-0.306,-0.6218,-0.7872,0.5381,-0.2378,-0.068,-1.0398,-0.5456,-0.3151,-1.1832,-0.0949,-1.1023,-0.0877,2,0.05,0,0,2011,6,11
-1.1587,-0.6818,-0.6558,-0.5211,-0.2103,-0.6558,-0.5672,0.8649,-0.208,-0.7106,-1.0251,-1.0711,-0.948,-1.1721,-0.8752,-1.0832,-0.0832,6,0.1,0,0,2011,6,12
-0.5518,-0.3505,-0.1339,0.2054,-0.2377,-0.1339,-0.1493,1.653,-0.2179,-0.7415,-1.0028,-0.9738,-0.9336,-1.1615,-0.8213,-1.0587,-0.1925,9,0.14,6,0.27,2011,6,13
0.8238,0.3568,0.2553,0.2225,-0.4299,0.2553,0.3257,1.6622,-0.405,-1.0867,-0.9667,-1.3422,-1.4096,-1.1493,-1.2103,-1.0245,0.0473,6,0.19,0,0,2011,6,14
0.8777,0.3861,0.6233,0.7494,-0.4446,0.6233,0.4528,1.0592,-0.388,-0.6993,-0.9241,-0.5915,-0.7257,-1.1384,-0.4516,-0.9884,0.1145,14,0.42,4,0.68,2011,6,15
-0.1812,-0.2215,-0.342,-0.3204,-0.255,-0.342,-0.4039,0.6258,-0.2791,0.9966,-0.8958,0.1356,0.2917,-1.1325,0.5134,-0.9639,0.0139,1,0.01,2,0.07,2011,6,16
-0.8861,-0.8025,-0.8591,-0.793,-0.4615,-0.8591,-0.8142,-0.0089,-0.4222,-0.2226,-0.8861,-1.0488,-1.0904,-1.1294,-1.0034,-0.957,-0.0169,7,0.1,3,0.17,2011,6,17
-1.2217,-0.8328,-0.6752,-0.487,0.3094,-0.6752,-0.8927,0.4738,0.0426,-0.6039,-0.8757,-0.822,-0.798,-1.1267,-0.7047,-0.9522,-0.5142,1,0.02,2,0.33,2011,6,18
-2.3231,-1.2864,-1.1134,-0.5389,2.9629,-1.1135,-1.0391,1.3921,3.7742,1.7139,-0.9986,-1.5985,-1.1898,-1.1591,-1.1931,-1.0771,-2.5697,9,0.33,10,3.5,2011,6,19
1.2385,-0.2057,-0.6002,-0.6043,-0.3897,-0.6002,-0.6216,0.4461,-0.3397,-0.9432,-0.9851,-1.8461,-1.7264,-1.1553,-1.6668,-1.0653,-0.6809,7,0.18,5,0.08,2011,6,20
0.3292,0.7231,0.5988,0.6208,-0.5342,0.5988,0.497,1.1059,-0.5039,-2.1067,-0.9528,-1.765,-1.6831,-1.1504,-1.5279,-1.0426,-0.1342,10,0.71,7,0.74,2011,6,21
-0.8607,1.0692,1.1675,1.2636,-0.4679,1.1675,0.9121,1.5268,-0.478,-1.6211,-0.9245,-0.5913,-0.6162,-1.1462,-0.3586,-1.0228,-0.0436,7,0.23,11,1.01,2011,6,22
0.6515,0.5106,0.5904,0.7118,-0.5507,0.5904,0.4542,1.2466,-0.4772,0.7599,-0.9141,0.1679,0.1898,-1.144,0.5515,-1.0172,-0.0405,20,0.8,13,1.77,2011,6,23
1.2978,-0.1851,-0.1889,-0.4153,-0.439,-0.1889,-0.1908,0.0982,-0.4066,0.7071,-0.9028,-0.1384,-0.0916,-1.1436,0.1058,-1.0132,0.1049,4,0.2,11,1.97,2011,6,24
0.615,-0.4136,-0.4819,-0.6778,-0.4142,-0.4819,-0.533,-0.4175,-0.4673,-0.0233,-0.8653,-0.233,-0.2185,-1.1375,-0.052,-0.9797,0.2263,3,0.1,7,1.92,2011,6,25
1.4097,-0.3487,-0.462,-0.6465,-0.6879,-0.462,-0.4525,-0.2225,-0.6538,-0.2025,-0.8519,-0.6523,-0.665,-1.1356,-0.547,-0.972,0.1714,6,0.25,7,0.66,2011,6,26
1.1789,0.0241,-0.0395,-0.1004,-0.5242,-0.0395,-0.2392,-0.0465,-0.4411,-0.2106,-0.8283,0.2016,0.2296,-1.132,0.4507,-0.9547,0.0999,19,1.12,5,0.07,2011,6,27
0.1246,-0.3846,-0.3778,-0.0739,1.833,-0.3778,-0.5614,0.4676,3.0101,1.9301,-0.8996,1.0279,2.0634,-1.1577,2.2444,-1.0152,-2.25,0,0,0,0,2011,6,28
-0.7015,-1.3324,-1.2006,-0.6424,1.9378,-1.2006,-1.2119,0.8652,2.5974,2.0566,-1.1274,-0.4391,0.7744,-1.213,0.8783,-1.219,-2.8908,1,0.02,1,0.03,2011,6,29
-0.3232,-0.9852,-1.3485,-1.3826,-0.2409,-1.3485,-1.1403,0.8627,-0.3294,0.1959,-1.0481,-1.9062,-1.6915,-1.2053,-1.676,-1.1383,-1.2219,2,0.04,6,0.24,2011,6,30
1.3408,0.0466,-0.3692,-0.6757,-0.4394,-0.3692,-0.3619,0.1222,-0.5048,-1.4286,-0.9459,-1.362,-1.4102,-1.1895,-1.3151,-1.0427,-0.1436,1,0.03,2,0.11,2011,7,1
1.3881,0.9286,0.6355,0.3027,-0.3547,0.6355,0.3156,0.0433,-0.4139,-1.3596,-0.8798,-0.598,-0.6135,-1.1792,-0.4509,-0.981,0.2529,4,0.12,5,0.42,2011,7,2
0.7184,0.9319,0.901,0.8817,-0.2547,0.901,0.5065,0.5863,-0.3465,-0.4408,-1.0985,-0.0648,0.0299,-1.1847,0.2685,-1.1623,0.0682,7,0.23,0,0,2011,7,3
-0.2436,0.4246,0.6109,0.8444,1.0256,0.6109,0.5248,1.9983,0.6776,-0.704,-1.1245,-1.3149,-1.1483,-1.1812,-1.0218,-1.1835,-0.7544,1,0.01,3,0.07,2011,7,4
-1.3708,0.141,0.5224,1.0539,3.8339,0.5224,0.5138,2.6238,4.9618,-1.9646,-1.9305,-2.7832,-2.4208,-1.3152,-2.3004,-1.9004,-2.1502,3,0.43,5,0.53,2011,7,5
-1.8068,0.0735,0.7511,1.2998,1.7785,0.7511,0.7232,2.9598,1.9707,-2.1313,-1.9157,-2.3908,-2.156,-1.3225,-2.0015,-1.8985,-1.6283,6,0.06,2,0.06,2011,7,6
-1.4453,-0.1756,0.4737,1.168,2.3913,0.4737,0.5007,2.9711,2.3329,-1.2554,-1.8786,-1.9196,-1.6291,-1.3368,-1.4756,-1.8676,-1.8917,5,0.39,3,0.08,2011,7,7
-0.4531,-0.1551,0.1634,0.3697,-0.181,0.1634,0.3197,2.1575,-0.2526,-1.1597,-1.8571,-1.8227,-1.8011,-1.3329,-1.6495,-1.8437,-0.8892,1,0.04,6,0.5,2011,7,8
0.5421,-0.1239,0.0265,0.0097,-0.4221,0.0265,0.0144,1.1103,-0.4495,-0.5048,-1.7979,-0.771,-0.9086,-1.3252,-0.6776,-1.7833,-0.3153,3,0.11,5,0.07,2011,7,9
0.6293,-0.4165,-0.2736,-0.3046,-0.4997,-0.2736,-0.4023,0.3711,-0.4738,0.0917,-1.7897,-0.5108,-0.5878,-1.3307,-0.3672,-1.7764,-0.2798,4,0.11,6,0.4,2011,7,10
0.4686,-1.0503,-0.8165,-0.6911,-0.4534,-0.8165,-0.9386,0.2262,-0.4724,0.6872,-1.749,-0.0592,-0.0977,-1.3256,0.1333,-1.7395,-0.3354,13,0.32,12,0.44,2011,7,11
0.5136,-1.4847,-1.2099,-1.0674,-0.4283,-1.2099,-1.2756,-0.0377,-0.3551,1.2044,-1.6697,0.2125,0.2578,-1.3146,0.4597,-1.6657,-0.2372,7,0.18,2,0.26,2011,7,12
0.2976,-2.3547,-1.7929,-1.3052,-0.2016,-1.7929,-1.8037,0.1222,-0.1122,2.1105,-1.5635,0.3391,0.5327,-1.3033,0.736,-1.5635,-0.7988,10,0.51,22,0.62,2011,7,13
-0.1614,-2.8833,-2.7492,-2.3381,-0.2552,-2.7492,-2.5139,0.0971,-0.2351,1.4338,-1.4892,-0.4145,-0.3409,-1.2905,-0.2115,-1.4821,-0.8429,2,0.09,7,0.48,2011,7,14
0.1923,-2.421,-2.3163,-2.0501,-0.4772,-2.3163,-2.3475,-0.2811,-0.4826,0.5867,-1.4608,-0.3982,-0.339,-1.2869,-0.254,-1.4539,-0.7997,14,0.63,11,0.97,2011,7,15
0.5203,-1.8766,-1.8359,-1.7592,-0.3699,-1.8359,-1.8855,-0.4715,-0.3277,0.6713,-1.4365,-0.3606,-0.3118,-1.2869,-0.2201,-1.4345,-1.0065,3,0.06,17,1.14,2011,7,16
0.8625,-1.0226,-1.1719,-1.2817,-0.4598,-1.1719,-1.3255,-0.6434,-0.3063,0.332,-1.4319,0.4744,0.587,-1.2871,0.6822,-1.4338,-0.2859,11,0.54,10,1.36,2011,7,17
0.6847,-0.4631,-0.6407,-0.7392,-0.3517,-0.6407,-0.884,-0.7651,-0.1594,0.9531,-1.3963,0.9615,1.1893,-1.2802,1.278,-1.4038,-0.1164,19,0.89,21,1.81,2011,7,18
0.4967,-0.3421,-0.5063,-0.5113,-0.3119,-0.5063,-0.5983,-0.0631,-0.1916,1.9474,-1.3099,1.0863,1.5714,-1.2633,1.6681,-1.3089,-0.2031,15,0.71,9,4.29,2011,7,19
1.3129,-0.2614,-0.5373,-0.8676,-0.5985,-0.5373,-0.593,-0.5308,-0.4743,0.3732,-1.2214,0.4049,0.5149,-1.2432,0.5586,-1.2181,0.336,9,0.55,19,0.93,2011,7,20
1.7768,-0.2327,-0.4255,-0.7511,-0.5591,-0.4255,-0.4941,-0.8481,-0.5666,0.453,-1.1252,0.5185,0.5141,-1.2084,0.5569,-1.1194,0.5153,7,0.34,16,2.46,2011,7,21
1.5557,-0.3511,-0.4887,-0.8505,-0.6602,-0.4887,-0.4835,-0.6933,-0.5549,0.9763,-0.9757,0.4891,0.5453,-1.1575,0.5671,-0.9667,0.4845,6,0.22,27,2.09,2011,7,22
1.5647,0.0097,-0.3311,-0.5978,-0.8153,-0.3311,-0.3521,-0.4739,-0.7084,0.0891,-0.8557,0.3886,0.3719,-1.1398,0.3677,-0.8561,0.4794,32,1.61,23,2.64,2011,7,23
1.0482,0.0888,0.0775,0.0027,-0.5804,0.0775,-0.1171,-0.2518,-0.6026,0.0285,-0.7743,0.5228,0.427,-1.1338,0.414,-0.7834,0.4743,14,0.45,8,0.11,2011,7,24
0.284,-0.3229,-0.1529,0.0044,0.1047,-0.1529,-0.2493,0.0929,0.183,0.6134,-0.6859,0.5272,0.4865,-1.1214,0.4638,-0.7107,0.2099,13,0.53,25,2.08,2011,7,25
0.5474,-0.7782,-0.6593,-0.6416,-0.3214,-0.6593,-0.6039,-0.1606,-0.3136,0.8517,-0.6721,0.137,0.0505,-1.11,0.0148,-0.704,0.0161,27,1.54,28,1.96,2011,7,26
0.7315,-0.6938,-0.8163,-0.8961,-0.4345,-0.8163,-0.7293,0.1213,-0.4066,0.1338,-0.6392,0.049,0.0038,-1.0986,-0.0325,-0.6745,0.0146,26,0.81,41,6.9,2011,7,27
0.3741,0.0112,-0.3599,-0.5882,-0.2142,-0.3599,-0.2256,0.2036,-0.3131,-0.9929,-0.602,-0.5579,-0.7006,-1.0869,-0.7447,-0.644,0.1588,27,1.97,9,3.29,2011,7,28
-0.1003,0.4113,0.5101,0.6914,0.5985,0.5101,0.4406,0.366,-0.0022,-1.2013,-0.6228,-0.4365,-0.5344,-1.0845,-0.5593,-0.6803,0.1291,10,0.25,5,0.1,2011,7,29
-1.1962,-0.0883,0.2853,0.8882,0.9187,0.2853,0.3466,1.8998,0.9298,-0.6658,-0.7074,-1.3498,-1.2952,-1.084,-1.3328,-0.7662,-1.4847,24,1.43,23,9.37,2011,7,30
-1.3639,-0.8586,-0.2347,0.7773,4.4457,-0.2347,-0.3399,2.2419,4.6237,-0.7918,-1.4205,-2.2753,-1.8392,-1.2091,-1.8667,-1.4789,-3.3322,8,0.3,9,0.19,2011,7,31
-0.9634,-0.7017,-0.5316,-0.044,1.0071,-0.5316,-0.3209,1.749,0.4817,-1.6007,-1.5726,-1.8378,-1.5888,-1.2923,-1.5668,-1.6644,-2.1192,2,0.02,7,0.37,2011,8,1
-0.5687,-0.2036,0.187,0.5099,-0.3075,0.187,0.0984,0.7968,-0.2742,-1.2375,-1.4679,-0.8975,-0.9727,-1.2783,-0.8764,-1.5541,-0.382,7,0.23,6,0.25,2011,8,2
0.3053,0.1118,0.2713,0.1985,-0.2192,0.2713,0.18,0.1755,-0.2285,-0.4076,-1.3964,-0.2381,-0.2815,-1.2596,-0.1343,-1.4803,-0.0405,8,0.17,11,0.59,2011,8,3
0.9444,-0.2361,-0.3247,-0.5516,-0.4331,-0.3247,-0.5672,-0.4796,-0.3075,1.2241,-1.3538,0.8358,0.9908,-1.2401,1.4139,-1.4267,0.2981,8,0.21,5,0.41,2011,8,4
1.3483,-0.3029,-0.634,-0.8576,-0.4364,-0.634,-0.6862,-0.7319,-0.338,-0.1376,-1.284,-0.1839,-0.2397,-1.2219,-0.1101,-1.3451,0.3823,15,1.11,11,0.89,2011,8,5
1.599,-0.3024,-0.3608,-0.5719,-0.4973,-0.3608,-0.4549,-0.6275,-0.4496,-0.2427,-1.2369,0.1641,0.0441,-1.2063,0.1603,-1.298,0.48,3,0.16,0,0,2011,8,6
1.2157,-0.184,-0.3118,-0.4748,-0.5198,-0.3118,-0.3899,-0.586,-0.5046,-0.0965,-1.1598,0.2088,0.0899,-1.1888,0.1824,-1.2115,0.5576,16,1.18,32,1.08,2011,8,7
0.9281,-0.0512,-0.2736,-0.5301,-0.399,-0.2736,-0.4208,-0.5895,-0.4064,0.0961,-1.0615,0.5944,0.5319,-1.1647,0.6146,-1.1064,0.534,7,0.38,1,0.07,2011,8,8
0.4007,-0.1702,-0.4283,-0.6386,-0.4877,-0.4283,-0.5441,-0.9108,-0.4963,0.3749,-0.9848,0.4848,0.4585,-1.1328,0.5141,-1.0193,0.5276,3,0.08,1,0.06,2011,8,9
1.3603,-0.2551,-0.5034,-0.816,-0.5149,-0.5033,-0.6061,-0.927,-0.5007,0.174,-0.9347,0.4929,0.4501,-1.0971,0.4815,-0.9584,0.4871,5,0.06,0,0,2011,8,10
1.3582,-0.3628,-0.5325,-0.7251,-0.48,-0.5325,-0.5859,-0.6462,-0.4989,0.0353,-0.8953,0.3516,0.2591,-1.0781,0.2596,-0.9163,0.5809,4,0.08,5,0.18,2011,8,11
-0.0537,-0.1047,-0.3874,-0.5206,-0.5674,-0.3874,-0.4321,-0.7363,-0.5222,-0.3414,-0.8668,0.1286,0.0085,-1.0645,-0.0102,-0.8828,0.6158,5,0.06,5,0.16,2011,8,12
-1.5282,-0.0864,-0.0704,0.2522,0.3399,-0.0704,-0.24,-0.3914,0.1621,-0.2005,-0.8377,0.3696,0.3006,-1.0507,0.2803,-0.8561,0.1829,1,0.02,0,0,2011,8,13
-0.3299,0.0246,-0.1141,-0.0334,-0.2709,-0.1141,-0.1809,0.3145,-0.3706,0.4995,-0.7865,0.9408,0.8805,-1.0179,0.8432,-0.8009,0.2799,7,0.1,5,0.05,2011,8,14
1.2116,-0.0176,-0.156,-0.4768,0.0306,-0.156,-0.133,-0.6687,-0.2627,1.117,-0.6837,0.6245,0.6108,-0.9633,0.5726,-0.6893,0.48,8,0.5,12,2.38,2011,8,15
0.907,0.1405,-0.2806,-0.6995,-0.4063,-0.2806,-0.3467,-0.9372,-0.3668,0.5961,-0.635,0.3484,0.2732,-0.9265,0.2433,-0.6344,0.5198,3,0.08,5,0.19,2011,8,16
-0.2512,0.5094,0.1658,-0.0963,-0.2617,0.1658,-0.0778,-1.1493,-0.2209,-0.6549,-0.6016,0.3036,0.1871,-0.8926,0.144,-0.6015,0.536,15,3.32,21,3.11,2011,8,17
-0.0764,0.6809,0.7816,0.6658,-0.398,0.7816,0.4758,-0.8545,-0.2767,-0.7333,-0.5414,0.5857,0.5499,-0.854,0.4982,-0.5409,0.5284,14,1.03,15,2.67,2011,8,18
0.9981,0.5139,0.377,0.0639,-0.407,0.377,0.3535,-0.4303,-0.3956,0.6478,-0.4435,0.49,0.4316,-0.8181,0.3993,-0.4429,0.5385,8,0.06,3,0.06,2011,8,19
0.8545,0.1258,0.0559,-0.2858,-0.569,0.0559,0.0866,-0.4771,-0.5878,0.8631,-0.3445,0.9052,1.0097,-0.7883,1.006,-0.348,0.6644,6,0.08,0,0,2011,8,20
0.4961,0.2359,-0.0902,-0.3301,-0.4785,-0.0902,-0.1844,-0.7737,-0.4269,0.4111,-0.2899,0.7863,0.7547,-0.7699,0.7206,-0.2952,0.6823,2,0.06,13,0.5,2011,8,21
0.1817,0.5968,0.3688,0.1963,-0.4402,0.3688,0.204,-0.969,-0.4508,-0.1573,-0.2294,0.6965,0.6373,-0.7437,0.5882,-0.237,0.7621,1,0.04,7,1.66,2011,8,22
1.1036,1.6523,1.1811,0.8264,-0.6826,1.1811,1.1539,-0.8172,-0.5805,-1.1772,-0.1527,0.3423,0.1669,-0.7146,0.0673,-0.163,0.9949,7,0.19,4,0.06,2011,8,23
0.9097,1.6495,1.8306,1.792,-0.1273,1.8306,1.6511,-0.3962,-0.3893,-0.797,-0.1035,0.9691,0.9334,-0.6931,0.8455,-0.1167,0.9714,0,0,1,0.03,2011,8,24
0.967,1.4106,1.3499,1.1624,-0.679,1.3499,1.4559,0.1213,-0.5693,-0.073,-0.056,0.7842,0.7558,-0.6733,0.6569,-0.0724,1.0371,9,0.23,11,2.79,2011,8,25
0.4984,1.6505,1.5814,1.3534,-0.3863,1.5814,1.5191,0.1327,-0.4385,-0.2439,-0.0364,1.1281,1.1345,-0.6583,1.0707,-0.0576,0.9323,14,0.48,15,0.88,2011,8,26
-1.1827,1.5589,1.8677,2.0269,0.8594,1.8677,1.9021,0.9702,1.0019,-0.2767,-0.0585,0.4056,0.2695,-0.6509,0.1592,-0.0865,0.3311,3,0.13,3,0.36,2011,8,27
-0.1647,1.117,1.3236,1.4052,-0.2231,1.3235,1.5061,1.1131,-0.2718,-0.7204,-0.148,-0.322,-0.3631,-0.6731,-0.4639,-0.1939,-0.1368,19,0.65,12,0.44,2011,8,28
0.9706,0.8857,0.8702,0.662,-0.4278,0.8703,1.0058,0.1733,-0.3573,-0.6625,-0.1,0.0476,-0.0978,-0.6523,-0.183,-0.1507,0.4657,6,0.41,4,3.08,2011,8,29
1.5677,0.715,0.6358,0.3824,-0.5927,0.6358,0.556,-0.9024,-0.4885,-0.1976,-0.0375,1.0183,1.0812,-0.6135,1.0376,-0.0887,0.65,27,2.79,18,1.08,2011,8,30
1.2835,0.3375,0.1493,-0.1613,-0.5888,0.1493,0.0593,-0.9797,-0.5239,1.095,0.0074,2.0035,2.3359,-0.5923,2.3543,-0.043,0.7604,19,1.84,14,1.22,2011,8,31
