year,month,day,hlml,pblh,speed,evland,gwetprof,gwetroot,gwettop,lhland,lwland,shland,swland,tsat,tsoil1,tsoil2,tsoil3,tsoil4,tautot,h850,h500,omega500,q850,qv2m,slp,t850,t2m,tmax,tmin,t2mdew,tqv,zlcl,pr,pr7,pr15,pr30,pr60,pr90,pr180,fpc1,frp1,fpc2,frp2
2014,4,9,65.0245743,411.805847,4.05760002,1.33108389,0.484243721,0.488180429,0.469082534,37.9990501,-104.646904,57.5255508,202.855591,290.610138,291.300201,290.141602,288.035431,287.599152,3.13953233,1535.84387,5824.88086,-1.46E-02,1.10428309,5.16504669,1015.24359,291.979645,292.133759,298.802734,288.312012,274.926025,5.00171423,3179.53394,6.59E-03,1.61E-02,1.48279369,1.61797106,77.088028,82.7405701,99.0378265,0,0,0,0
2014,4,10,64.8432541,519.571228,4.52634001,1.32509089,0.482035547,0.485692382,0.465753913,37.8279686,-120.908463,64.0448151,223.463318,289.545105,290.461487,289.908539,288.457031,287.663544,1.66421747,1517.82947,5806.07861,1.80E-02,0.719793737,4.82834482,1013.45862,291.926117,291.227844,298.314545,288.040649,273.735291,4.88521099,3206.10938,1.93E-03,1.61E-02,1.04041231,1.61990249,77.0888672,82.7425003,99.0384674,0,0,0,0
2014,4,11,64.6041183,575.301331,4.84794855,1.31366885,0.479963601,0.483382106,0.46248427,37.5018997,-105.17421,104.521385,255.707611,290.162598,291.202728,290.070312,288.707214,287.743317,6.66743755,1495.74683,5758.76904,-0.141212448,1.26231778,5.53767395,1011.63361,290.315216,290.947906,297.846008,285.566437,276.072815,9.76703548,2636.28809,3.70E-02,4.69E-02,1.07745838,1.6569488,77.1235123,82.7791138,99.0755157,0,0,0,0
2014,4,12,63.5504494,532.005371,5.52811766,0.970993221,0.477908403,0.481116176,0.461100221,27.719389,-110.481979,127.572746,256.936096,287.441559,289.564911,289.963135,288.939484,287.832092,2.65248656,1466.9657,5687.60986,0.121081531,2.68193865,6.47410059,1010.96735,286.001526,286.903809,295.988708,286.576019,279.411591,11.0475435,1206.80969,6.87E-04,4.63E-02,1.07814586,1.63492239,77.1084671,82.7772217,99.0762024,0,0,0,0
2014,4,13,63.5041924,645.235901,5.08479977,1.01261675,0.476368874,0.479568005,0.461913675,28.907629,-100.167717,125.863403,259.030243,288.072174,289.337646,289.236328,288.941803,287.920288,4.29322195,1472.80945,5739.01807,0.198834568,4.14288378,6.92777014,1011.4624,285.988464,287.133331,293.558502,282.045593,280.814301,12.1286392,960.017578,0,4.63E-02,1.07814586,1.62307167,76.977684,82.7695007,99.0762024,0,0,0,0
2014,4,14,64.0673904,646.87854,5.51903343,1.35485148,0.4745996,0.477652937,0.457236916,38.6775627,-122.729027,106.748756,276.252625,288.923492,290.082306,289.427002,288.914551,287.996948,0.676664591,1515.44092,5789.49805,8.10E-02,2.64553952,5.64711285,1015.2312,287.863098,288.661926,294.877777,282.182709,276.465576,8.78386021,2016.16687,0,4.63E-02,1.03385377,1.62178028,76.9749527,82.7669144,99.0066757,0,0,0,0
2014,4,15,64.7374954,829.246765,4.13733196,1.35975218,0.472340882,0.475060225,0.452254742,38.8174629,-117.380463,107.712563,273.21579,290.688782,291.427124,290.108521,289.006317,288.067535,1.16133463,1511.72241,5782.79736,6.59E-03,2.01310182,5.29068756,1013.56781,289.48468,291.434113,296.431641,282.745544,275.282074,8.3558073,2830.2019,1.36E-02,5.99E-02,1.04749417,1.63542068,76.9863281,82.77285,99.0203171,0,0,0,0
2014,4,16,64.3593445,548.134888,5.61194134,1.26527739,0.470135003,0.472567141,0.449720949,36.1204453,-123.24826,110.993378,275.574951,290.202911,291.50235,290.657501,289.241028,288.142792,5.04E-02,1470.23657,5753.19629,0.157041818,2.94064593,6.18992281,1008.74725,289.731537,289.818695,297.34201,286.753204,278.565948,10.250845,1912.34155,1.69E-02,7.02E-02,0.699818015,1.65037835,77.0017929,82.7884979,99.0359573,1,8.16300011,0,0.911849797
2014,4,17,64.1729965,472.52536,3.96175981,0.71851933,0.468286604,0.470571995,0.449804574,20.5118961,-93.4907379,71.792038,177.279617,289.280212,290.978058,290.768402,289.467133,288.227112,3.99180865,1468.32703,5762.91113,-2.81E-02,4.05758905,6.88852978,1008.81726,290.22171,289.257324,297.464691,283.371521,280.363464,13.8979492,1450.65271,7.92E-04,6.91E-02,8.71E-02,1.64795041,75.5488968,82.7880554,99.0357742,0,0,0,0
2014,4,18,63.7744141,655.008667,3.67534399,0.800166488,0.467213422,0.469596624,0.450846165,22.8427143,-74.5369568,107.296135,209.220551,289.236053,290.359802,290.156799,289.541473,288.31427,15.3732653,1462.15881,5699.23975,-8.16E-02,4.76751661,7.54991531,1010.29333,285.877625,288.164062,295.758514,284.656464,281.996063,19.6250172,922.198364,1.37E-03,3.34E-02,8.66E-02,1.64808047,75.5490341,82.7894211,99.0323257,0,0,0,0
