"Date","Time","FP_latitude","FP_longitude","FP_power"
"2003-10-26","09:10",32.98423,-116.74606,100.697
"2003-10-26","09:10",32.98203,-116.72228,151.142
"2003-10-26","09:10",32.97976,-116.69771,20.436
"2003-10-26","09:10",32.97744,-116.81234,2183.632
"2003-10-26","09:10",32.97542,-116.79002,4501.256
"2003-10-26","09:10",32.97355,-116.76925,637.599
"2003-10-26","09:10",32.97165,-116.74828,333.386
"2003-10-26","09:10",32.96945,-116.72421,153.41
"2003-10-26","09:10",32.96468,-116.81325,363.639
"2003-10-26","09:10",32.96275,-116.7916,802.586
"2003-10-26","09:10",32.96096,-116.77164,83.622
"2003-10-26","20:10",32.56439,-116.76272,151.664
"2003-10-26","20:10",32.55476,-116.80251,1070.474
"2003-10-26","20:10",32.5451,-116.8424,675.568
"2003-10-26","20:10",32.53459,-116.88573,48.925
"2003-10-26","20:10",32.58065,-116.76672,122.424
"2003-10-26","20:10",32.57132,-116.80546,257.884
"2003-10-26","20:10",32.56184,-116.84476,314.099
"2003-10-26","20:10",32.55118,-116.88893,164.597
"2003-10-26","20:10",32.59709,-116.76997,562.607
"2003-10-26","20:10",32.5887,-116.80492,3398.958
"2003-10-26","20:10",32.5792,-116.84451,1522.041
"2003-10-26","20:10",32.5677,-116.89243,117.811
"2003-10-26","20:10",32.61326,-116.77428,2694.516
"2003-10-26","20:10",32.60477,-116.80986,11528.282
"2003-10-26","20:10",32.59563,-116.84812,6269.343
"2003-10-26","20:10",32.58381,-116.89765,119.576
"2003-10-26","20:10",32.62888,-116.78096,102.728
"2003-10-26","20:10",32.61974,-116.81945,369.693
"2003-10-26","20:10",32.57044,-116.77216,233.004
"2003-10-26","20:10",32.56079,-116.81112,596.307
"2003-10-26","20:10",32.55053,-116.85246,390.695
"2003-10-26","20:10",32.58728,-116.77387,301.488
"2003-10-26","20:10",32.57808,-116.81117,566.757
"2003-10-26","20:10",32.56786,-116.85253,272.488
"2003-10-26","20:10",32.60354,-116.77792,2189.214
"2003-10-26","20:10",32.59488,-116.81316,11800.805
"2003-10-26","20:10",32.58494,-116.85361,3848.246
"2003-10-26","20:10",32.61934,-116.7838,3842.248
"2003-10-26","20:10",32.61039,-116.82043,8910.986
"2003-10-26","20:10",32.60069,-116.86008,376.101
"2003-10-26","20:10",32.63478,-116.79116,96.903
"2003-10-26","20:10",32.84706,-116.83237,108.283
"2003-10-26","20:10",32.87216,-116.79932,260.398
"2003-10-26","20:10",32.86238,-116.84012,631.135
"2003-10-26","20:10",32.85228,-116.88226,297.093
"2003-10-26","20:10",32.90703,-116.7247,303.889
"2003-10-26","20:10",32.87809,-116.84627,83.853
"2003-10-26","20:10",32.92351,-116.72697,1749.465
"2003-10-26","20:10",32.9137,-116.76847,166.612
"2003-10-26","20:10",32.84528,-117.05589,1336.746
"2003-10-26","20:10",32.83512,-117.09829,430.781
"2003-10-26","20:10",32.8251,-117.14008,183.881
"2003-10-26","20:10",32.86248,-116.79989,104.578
"2003-10-26","20:10",32.8527,-116.83953,371.965
"2003-10-26","20:10",32.86837,-116.84576,418.508
"2003-10-26","20:10",32.91423,-116.72832,867.817
"2003-10-26","20:10",32.93995,-116.69247,365.917
"2003-10-26","20:10",32.93003,-116.73347,1454.854
"2003-10-26","20:10",32.86001,-117.02085,344.261
"2003-10-26","20:10",32.85022,-117.0608,1335.719
"2003-10-26","20:10",32.83975,-117.10345,414.333
"2003-10-26","20:10",32.82952,-117.14502,235.673
"2003-10-26","20:10",32.96577,-116.65577,205.537
"2003-10-26","20:10",32.95592,-116.69675,1908.016
"2003-10-26","20:10",32.94511,-116.74163,339.113
"2003-10-26","20:10",32.84565,-117.15079,397.617
"2003-10-26","20:10",32.9814,-116.66123,105.505
"2003-10-26","20:10",32.97092,-116.70506,339.693
"2003-10-26","20:10",32.91183,-116.95045,133.858
"2003-10-26","20:10",32.99686,-116.6674,353.342
"2003-10-26","20:10",32.98631,-116.71176,339.719
"2003-10-26","20:10",32.89837,-117.07781,255.406
"2003-10-26","20:10",33.01242,-116.67319,370.18
"2003-10-26","20:10",33.00176,-116.7182,268.595
"2003-10-26","20:10",32.93433,-117.0007,419.65
"2003-10-26","20:10",32.92435,-117.04224,327.261
"2003-10-26","20:10",33.02835,-116.67736,499.959
"2003-10-26","20:10",33.01769,-116.7226,1384.346
"2003-10-26","20:10",33.0085,-116.76145,494.174
"2003-10-26","20:10",32.99852,-116.80365,159.328
"2003-10-26","20:10",32.98906,-116.84354,212.699
"2003-10-26","20:10",32.97943,-116.88409,206.431
"2003-10-26","20:10",32.97029,-116.92245,630.453
"2003-10-26","20:10",32.96072,-116.9626,1312.94
"2003-10-26","20:10",32.95008,-117.00725,1714.87
"2003-10-26","20:10",32.94024,-117.04842,403.003
"2003-10-26","20:10",32.97287,-116.66702,410.12
"2003-10-26","20:10",32.96239,-116.7095,704.594
"2003-10-26","20:10",32.90176,-116.95406,127.31
"2003-10-26","20:10",32.85023,-117.16016,203.162
"2003-10-26","20:10",32.98858,-116.67215,267.149
"2003-10-26","20:10",32.97738,-116.71777,184.164
"2003-10-26","20:10",33.00375,-116.67951,450.802
"2003-10-26","20:10",32.993,-116.7235,149.739
"2003-10-26","20:10",32.90343,-117.08733,265.808
"2003-10-26","20:10",33.01988,-116.68291,984.12
"2003-10-26","20:10",33.00895,-116.72789,701.083
"2003-10-26","20:10",32.99931,-116.76747,55.359
"2003-10-26","20:10",32.98969,-116.80692,120.273
"2003-10-26","20:10",32.97978,-116.8475,46.92
"2003-10-26","20:10",32.96961,-116.88906,69.727
"2003-10-26","20:10",32.96033,-116.92693,264.952
"2003-10-26","20:10",32.95036,-116.96758,492.668
"2003-10-26","20:10",32.93978,-117.01063,1512.207
"2003-10-26","20:10",32.9296,-117.05199,350.797
"2003-10-26","20:10",33.02506,-116.73161,796.175
"2003-10-26","20:10",33.01574,-116.77005,1152.978
"2003-10-26","20:10",33.00513,-116.81379,207.284
"2003-10-26","20:10",32.99548,-116.85345,268.04
"2003-10-26","20:10",32.98588,-116.89288,1818.155
"2003-10-26","20:10",32.97649,-116.93139,3465.401
"2003-10-26","20:10",32.9665,-116.97228,1187.278
"2003-10-26","20:10",32.95546,-117.01743,493.115
"2003-10-26","20:10",33.0018,-116.89812,358.432
"2003-10-26","20:10",32.99251,-116.93639,834.137
"2003-10-26","20:10",33.19849,-116.93289,109.232
"2003-10-26","20:10",33.18857,-116.97395,2226.697
"2003-10-26","20:10",33.17831,-117.01635,940.278
"2003-10-26","20:10",33.21426,-116.93857,308.484
"2003-10-26","20:10",33.20444,-116.9794,915.498
"2003-10-26","20:10",33.19461,-117.02021,267.451
"2003-10-26","20:10",33.22972,-116.94555,443.099
"2003-10-26","20:10",33.21994,-116.98644,140.766
"2003-10-26","20:10",33.20482,-116.93822,313.888
"2003-10-26","20:10",33.19482,-116.97862,2777.344
"2003-10-26","20:10",33.18427,-117.02114,750.264
"2003-10-26","20:10",33.22035,-116.94487,595.03
"2003-10-26","20:10",33.2103,-116.98563,378.943
"2003-10-26","20:10",33.20034,-117.02599,68.273
"2003-10-26","20:10",33.23587,-116.95156,153.691
"2003-10-26","20:10",33.25101,-116.95982,143.237
"2003-10-26","20:10",33.267,-116.96462,77.121
"2003-10-26","20:10",33.28259,-116.97108,141.491
"2003-10-26","20:10",33.27356,-117.00838,108.254
"2003-10-26","20:10",33.27345,-116.97448,176.147
"2003-10-26","20:10",33.26393,-117.01271,79.798
"2003-10-26","20:10",33.40652,-117.37789,536.177
"2003-10-26","20:10",33.39628,-117.41997,860.347
"2003-10-26","20:10",33.42365,-117.37943,487.491
"2003-10-26","20:10",33.41269,-117.42478,648.437
"2003-10-26","20:10",33.38348,-117.42722,73.104
"2003-10-26","20:10",33.41138,-117.38596,1334.213
"2003-10-26","20:10",33.40031,-117.43037,884.359
"2003-10-26","20:10",33.42828,-117.38856,73.086
"2003-10-26","20:10",33.61515,-116.97478,144.048
"2003-10-26","20:10",33.60631,-116.97517,185.374
"2003-10-26","20:10",33.59606,-117.01697,125.347
"2003-10-26","20:10",33.98867,-117.54648,145.443
"2003-10-26","20:10",33.97837,-117.58826,120.28
"2003-10-26","20:10",34.12521,-117.19739,72.401
"2003-10-26","20:10",33.99343,-117.5517,164.125
"2003-10-26","20:10",33.9829,-117.59339,90.396
"2003-10-26","20:10",34.14306,-117.15799,184.156
"2003-10-26","20:10",34.132,-117.20312,243.725
"2003-10-26","20:10",34.1598,-117.15898,201.23
"2003-10-26","20:10",34.14818,-117.20665,323.665
"2003-10-26","20:10",34.16491,-117.20787,411.826
"2003-10-26","20:10",34.18068,-117.21304,1147.324
"2003-10-26","20:10",34.20346,-117.25983,336.838
"2003-10-26","20:10",34.1671,-117.16906,186.286
"2003-10-26","20:10",34.15556,-117.21519,299.916
"2003-10-26","20:10",34.18242,-117.17584,201.159
"2003-10-26","20:10",34.17167,-117.21903,909.233
"2003-10-26","20:10",34.18816,-117.2213,326.763
"2003-10-26","20:10",34.21107,-117.26677,456.544
"2003-10-26","20:10",34.21596,-117.31649,139.504
"2003-10-26","20:10",34.19482,-117.40259,706.208
"2003-10-26","20:10",34.18513,-117.44194,116.203
"2003-10-26","20:10",34.23336,-117.31531,545.947
"2003-10-26","20:10",34.22126,-117.36489,3039.991
"2003-10-26","20:10",34.21081,-117.40762,160.661
"2003-10-26","20:10",34.23853,-117.36442,967.326
"2003-10-26","20:10",34.22702,-117.41174,776.538
"2003-10-26","20:10",34.22532,-117.56051,188.229
"2003-10-26","20:10",34.21454,-117.60492,353.148
"2003-10-26","20:10",34.20325,-117.65131,824.601
"2003-10-26","20:10",34.1917,-117.69875,480.947
"2003-10-26","20:10",34.22256,-117.32162,433.616
"2003-10-26","20:10",34.21091,-117.36798,982.371
"2003-10-26","20:10",34.20075,-117.40834,424.096
"2003-10-26","20:10",34.24023,-117.31957,362.761
"2003-10-26","20:10",34.22769,-117.36969,1843.957
"2003-10-26","20:10",34.21681,-117.41308,448.935
"2003-10-26","20:10",34.24511,-117.36877,526.82
"2003-10-26","20:10",34.2331,-117.41694,252.996
"2003-10-26","20:10",34.20138,-117.6132,122.116
"2003-10-26","20:10",34.1898,-117.65941,55.284
"2003-10-26","20:10",34.24632,-117.50266,131.254
"2003-10-26","20:10",34.23851,-117.5341,307.168
"2003-10-26","20:10",34.23116,-117.5636,176.792
"2003-10-26","20:10",34.20744,-117.65887,832.89
"2003-10-26","20:10",34.19609,-117.70432,377.709
"2003-10-26","20:10",34.26256,-117.50697,70.469
"2003-10-26","20:10",34.25365,-117.54299,349.488
"2003-10-26","20:10",34.29193,-118.65968,419.707
"2003-10-26","20:10",34.27876,-118.71123,325.586
"2003-10-26","20:10",34.30923,-118.66451,1442.925
"2003-10-26","20:10",34.29593,-118.71684,574.668
"2003-10-26","20:10",34.32626,-118.67042,1164.129
"2003-10-26","20:10",34.29183,-118.6633,552.399
"2003-10-26","20:10",34.27839,-118.71468,310.185
"2003-10-26","20:10",34.30907,-118.66843,1494.291
"2003-10-26","20:10",34.29557,-118.72025,376.245
"2003-10-26","20:10",34.32625,-118.67377,1061.116
"2003-10-26","20:10",34.27776,-118.93251,183.923
"2003-10-26","20:10",34.36049,-118.68488,969.361
"2003-10-26","20:10",34.37629,-118.69563,315.952
"2003-10-26","20:10",34.31267,-118.94334,86.327
"2003-10-26","20:10",34.39242,-118.70511,101.363
"2003-10-26","20:10",34.27643,-118.94002,163.81
"2003-10-26","20:10",34.36058,-118.69296,1009.71
"2003-10-26","20:10",34.37636,-118.70367,287.419
"2003-10-26","20:10",34.31142,-118.95061,88.967
"2003-10-26","20:10",34.39259,-118.71266,87.569
"2003-10-26","20:10",34.34919,-119.02287,59.447
"2003-10-26","20:10",34.48301,-118.79467,1154.76
"2003-10-26","20:10",34.472,-118.83791,463.345
"2003-10-26","20:10",34.34766,-119.02511,64.914
"2003-10-26","20:10",34.48291,-118.79741,1289.028
"2003-10-26","20:10",34.47183,-118.83993,536.759
"2003-10-26","20:10",34.50068,-118.80066,2248.454
"2003-10-26","20:10",34.48934,-118.84441,2167.624
"2003-10-26","20:10",34.50045,-118.80905,1961.405
"2003-10-26","20:10",34.48882,-118.85291,793.006
"2003-10-26","20:10",36.09254,-118.25309,230.455
"2003-10-26","20:10",36.10933,-118.21655,69.736
"2003-10-26","20:10",36.09866,-118.25839,182.315
"2003-10-26","21:50",34.20096,-117.7121,284.548
"2003-10-26","21:50",34.20055,-117.72008,165.044
"2003-10-26","21:50",34.28041,-118.68298,53.706
"2003-10-26","21:50",34.29939,-118.64487,123.068
"2003-10-26","21:50",34.29736,-118.68554,319.1
"2003-10-26","21:50",34.31644,-118.64639,540.475
"2003-10-26","21:50",34.3143,-118.68834,402.345
"2003-10-26","21:50",34.30066,-118.94862,104.496
"2003-10-26","21:50",34.33348,-118.64802,367.308
"2003-10-26","21:50",34.33126,-118.69049,188.249
"2003-10-26","21:50",34.28686,-118.65056,73.929
"2003-10-26","21:50",34.28504,-118.69209,144.912
"2003-10-26","21:50",34.30384,-118.65351,472.331
"2003-10-26","21:50",34.302,-118.69463,173.151
"2003-10-26","21:50",34.28997,-118.95577,100.964
"2003-10-26","21:50",34.32087,-118.65548,556.622
"2003-10-26","21:50",34.31894,-118.69753,188.478
"2003-10-26","21:50",34.33789,-118.65741,318.702
"2003-10-26","21:50",34.37215,-118.65703,89.302
"2003-10-26","21:50",34.36993,-118.70251,220.855
"2003-10-26","21:50",34.38714,-118.69995,202.529
"2003-10-26","21:50",34.37413,-118.66001,109.248
"2003-10-26","21:50",34.37215,-118.7056,151.108
"2003-10-26","21:50",34.38931,-118.70354,193.092
"2003-10-26","21:50",34.45265,-118.8046,2197.539
"2003-10-26","21:50",34.45042,-118.84934,1688.269
"2003-10-26","21:50",34.4696,-118.80521,3526.185
"2003-10-26","21:50",34.46703,-118.85553,1791.461
"2003-10-26","21:50",34.48658,-118.80537,618.445
"2003-10-26","21:50",34.48381,-118.85831,246.328
"2003-10-26","21:50",34.50324,-118.81129,447.394
"2003-10-26","21:50",34.50064,-118.86002,141.618
"2003-10-26","21:50",34.46001,-118.76598,140.012
"2003-10-26","21:50",34.45785,-118.81487,2823.302
"2003-10-26","21:50",34.45578,-118.86141,850.832
"2003-10-26","21:50",34.47479,-118.81556,3102.114
"2003-10-26","21:50",34.47248,-118.86626,492.921
"2003-10-26","21:50",34.49162,-118.81855,445.192
"2003-10-26","21:50",34.50839,-118.82281,383.974
"2003-10-26","21:50",36.09779,-118.24247,390.754
"2003-10-26","21:50",36.09584,-118.29071,92.776
"2003-10-26","21:50",36.09888,-118.2508,415.179
"2003-10-26","21:50",38.4471,-119.92155,60.089
"2003-10-27","09:50",36.70293,-118.71733,7.282
"2003-10-27","09:50",36.10163,-118.23398,32.973
"2003-10-27","09:50",34.53345,-118.79624,11.334
"2003-10-27","09:50",34.53173,-118.78521,8.554
"2003-10-27","09:50",34.52452,-118.79846,331.071
"2003-10-27","09:50",34.52277,-118.78729,126.018
"2003-10-27","09:50",34.51782,-118.81717,5.995
"2003-10-27","09:50",34.26859,-117.38764,8.433
"2003-10-27","09:50",34.26661,-117.37582,335.87
"2003-10-27","09:50",34.26459,-117.36375,211.166
"2003-10-27","09:50",34.26257,-117.35168,6.2
"2003-10-27","09:50",34.48397,-118.77835,8.04
"2003-10-27","09:50",34.26124,-117.40186,6.822
"2003-10-27","09:50",34.25928,-117.39022,261.58
"2003-10-27","09:50",34.25727,-117.3782,446.687
"2003-10-27","09:50",34.25528,-117.36638,255.417
"2003-10-27","09:50",34.25328,-117.35448,24.651
"2003-10-27","09:50",34.25121,-117.34208,80.91
"2003-10-27","09:50",34.24916,-117.3299,69.429
"2003-10-27","09:50",34.24713,-117.31781,12.077
"2003-10-27","09:50",34.24306,-117.29362,11.239
"2003-10-27","09:50",34.24102,-117.28154,8.85
"2003-10-27","09:50",34.47674,-118.79157,12.891
"2003-10-27","09:50",34.47501,-118.78042,23.513
"2003-10-27","09:50",34.27379,-117.53492,30.501
"2003-10-27","09:50",34.27174,-117.52263,18.563
"2003-10-27","09:50",34.25172,-117.40305,21.036
"2003-10-27","09:50",34.24977,-117.39146,80.059
"2003-10-27","09:50",34.24775,-117.37943,19.742
"2003-10-27","09:50",34.24574,-117.3675,14.274
"2003-10-27","09:50",34.24176,-117.34383,13.052
"2003-10-27","09:50",34.23972,-117.33178,20.056
"2003-10-27","09:50",34.23364,-117.2957,13.792
"2003-10-27","09:50",34.23164,-117.28388,8.31
"2003-10-27","09:50",34.22551,-117.24765,30.686
"2003-10-27","09:50",34.22345,-117.23547,45.224
"2003-10-27","09:50",34.47985,-118.87111,10.809
"2003-10-27","09:50",34.47816,-118.86025,33.799
"2003-10-27","09:50",34.47641,-118.84897,7.64
"2003-10-27","09:50",34.47465,-118.83765,10.638
"2003-10-27","09:50",34.47294,-118.8267,9.345
"2003-10-27","09:50",34.46782,-118.79391,20.42
"2003-10-27","09:50",34.46607,-118.78271,15.905
"2003-10-27","09:50",34.26457,-117.53768,49.052
"2003-10-27","09:50",34.26254,-117.5255,87.177
"2003-10-27","09:50",34.26046,-117.51303,30.183
"2003-10-27","09:50",34.25838,-117.5006,34.146
"2003-10-27","09:50",34.24221,-117.40428,83.796
"2003-10-27","09:50",34.24022,-117.39248,44.74
"2003-10-27","09:50",34.47422,-118.89442,75.481
"2003-10-27","09:50",34.47257,-118.88382,16.345
"2003-10-27","09:50",34.4709,-118.87311,15.517
"2003-10-27","09:50",34.46919,-118.86217,4.218
"2003-10-27","09:50",34.46745,-118.85097,10.397
"2003-10-27","09:50",34.46569,-118.83973,26.493
"2003-10-27","09:50",34.46394,-118.82852,17.402
"2003-10-27","09:50",34.45714,-118.78504,4.942
"2003-10-27","09:50",34.45536,-118.77367,13.054
"2003-10-27","09:50",34.25311,-117.52693,58.268
"2003-10-27","09:50",34.25108,-117.51484,7.977
"2003-10-27","09:50",34.19806,-117.20148,56.178
"2003-10-27","09:50",34.19595,-117.18913,53.328
"2003-10-27","09:50",34.4669,-118.90696,19.453
"2003-10-27","09:50",34.46526,-118.8964,236.935
"2003-10-27","09:50",34.4636,-118.88574,11.67
"2003-10-27","09:50",34.44988,-118.798,7.075
"2003-10-27","09:50",34.44813,-118.7868,68.314
"2003-10-27","09:50",34.44637,-118.7756,45.484
"2003-10-27","09:50",34.24599,-117.54218,25.932
"2003-10-27","09:50",34.24398,-117.53022,23.059
"2003-10-27","09:50",34.18645,-117.1911,33.325
"2003-10-27","09:50",34.45793,-118.90885,75.718
"2003-10-27","09:50",34.4563,-118.89835,120.644
"2003-10-27","09:50",34.45462,-118.88756,9.957
"2003-10-27","09:50",34.44258,-118.81068,11.045
"2003-10-27","09:50",34.44087,-118.79976,76.472
"2003-10-27","09:50",34.43912,-118.78859,96.041
"2003-10-27","09:50",34.23904,-117.55833,35.829
"2003-10-27","09:50",34.23693,-117.54582,23.999
"2003-10-27","09:50",34.177,-117.19337,6.424
"2003-10-27","09:50",34.17483,-117.1807,9.727
"2003-10-27","09:50",34.449,-118.91101,19.567
"2003-10-27","09:50",34.43186,-118.80154,19.477
"2003-10-27","09:50",34.16153,-117.16057,17.125
"2003-10-27","09:50",34.15926,-117.14745,17.382
"2003-10-27","09:50",34.44006,-118.90839,21.112
"2003-10-27","09:50",34.4384,-118.89768,13.389
"2003-10-27","09:50",34.22977,-117.59307,8.238
"2003-10-27","09:50",34.15701,-117.15565,13.907
"2003-10-27","09:50",34.43109,-118.91021,13.562
"2003-10-27","09:50",34.42942,-118.89957,28.782
"2003-10-27","09:50",34.4175,-118.82263,14.976
"2003-10-27","09:50",34.41579,-118.8116,15.297
"2003-10-27","09:50",34.39349,-118.66879,18.682
"2003-10-27","09:50",34.39176,-118.65779,28.875
"2003-10-27","09:50",34.2223,-117.60603,31.471
"2003-10-27","09:50",34.1474,-117.1569,14.008
"2003-10-27","09:50",34.41023,-118.83554,12.13
"2003-10-27","09:50",34.40851,-118.82447,17.895
"2003-10-27","09:50",34.4068,-118.81348,13.624
"2003-10-27","09:50",34.38451,-118.67102,6.754
"2003-10-27","09:50",34.38277,-118.65997,60.31
"2003-10-27","09:50",34.38106,-118.64904,5.352
"2003-10-27","09:50",34.2243,-117.67617,7.91
"2003-10-27","09:50",34.22233,-117.66419,7.612
"2003-10-27","09:50",34.22054,-117.65346,24.946
"2003-10-27","09:50",34.40296,-118.84849,10.865
"2003-10-27","09:50",34.37553,-118.67322,12.996
"2003-10-27","09:50",34.37379,-118.66212,60.667
"2003-10-27","09:50",34.21502,-117.67821,5.948
"2003-10-27","09:50",34.40078,-118.89413,13.8
"2003-10-27","09:50",34.36484,-118.66457,22.168
"2003-10-27","09:50",34.36309,-118.65344,54.415
"2003-10-27","09:50",34.35414,-118.65584,23.969
"2003-10-27","09:50",34.35241,-118.6449,6.842
"2003-10-27","09:50",34.3434,-118.64681,21.338
"2003-10-27","09:50",34.34165,-118.63576,58.38
"2003-10-27","09:50",34.33261,-118.63758,21.897
"2003-10-27","09:50",34.3236,-118.63963,647.159
"2003-10-27","09:50",34.32185,-118.62859,302.049
"2003-10-27","09:50",34.31636,-118.65279,9.41
"2003-10-27","09:50",34.31461,-118.64174,290.142
"2003-10-27","09:50",34.31283,-118.63057,57.688
"2003-10-27","09:50",34.29586,-118.64006,10.144
"2003-10-27","09:50",34.28853,-118.65267,9.53
"2003-10-27","09:50",34.28683,-118.64192,18.689
"2003-10-27","09:50",34.09622,-117.52423,7.276
"2003-10-27","09:50",34.29204,-118.91261,5.605
"2003-10-27","09:50",34.28306,-118.91455,6.157
"2003-10-27","09:50",33.64594,-116.9983,118.805
"2003-10-27","09:50",33.6438,-116.98582,23.755
"2003-10-27","09:50",33.63847,-117.01304,7.199
"2003-10-27","09:50",33.63633,-117.00063,36.039
"2003-10-27","09:50",33.63418,-116.98813,7.42
"2003-10-27","09:50",33.6096,-117.01965,13.528
"2003-10-27","09:50",33.59995,-117.02167,51.822
"2003-10-27","09:50",33.59782,-117.00943,38.246
"2003-10-27","09:50",33.59351,-116.98466,10.543
"2003-10-27","09:50",33.58913,-116.9595,59.142
"2003-10-27","09:50",33.58698,-116.94719,195.387
"2003-10-27","09:50",33.58385,-116.98678,14.831
"2003-10-27","09:50",33.57729,-116.94921,7.327
"2003-10-27","09:50",33.41794,-117.40724,7.451
"2003-10-27","09:50",33.40103,-117.42355,9.766
"2003-10-27","09:50",33.29267,-116.97014,9.375
"2003-10-27","09:50",33.29104,-116.97628,16.532
"2003-10-27","09:50",33.25546,-116.94535,29.172
"2003-10-27","09:50",33.25338,-116.93333,85.076
"2003-10-27","09:50",33.25129,-116.92136,11.114
"2003-10-27","09:50",33.2491,-116.90873,48.958
"2003-10-27","09:50",33.24389,-116.93694,28.691
"2003-10-27","09:50",33.24176,-116.92471,49.181
"2003-10-27","09:50",33.23957,-116.91212,63.856
"2003-10-27","09:50",33.23743,-116.89983,143.911
"2003-10-27","09:50",33.23515,-116.8867,10.271
"2003-10-27","09:50",33.22973,-116.91364,83.778
"2003-10-27","09:50",33.22767,-116.90188,229.48
"2003-10-27","09:50",33.22541,-116.88892,77.948
"2003-10-27","09:50",33.21997,-116.91569,86.327
"2003-10-27","09:50",33.21781,-116.90335,174.743
"2003-10-27","09:50",33.21563,-116.8909,74.746
"2003-10-27","09:50",33.21024,-116.91792,128.997
"2003-10-27","09:50",33.20798,-116.90502,262.44
"2003-10-27","09:50",33.20586,-116.89291,476.986
"2003-10-27","09:50",33.20505,-116.94592,115.964
"2003-10-27","09:50",33.20282,-116.93325,283.56
"2003-10-27","09:50",33.20052,-116.92017,1153.821
"2003-10-27","09:50",33.19823,-116.90717,385.172
"2003-10-27","09:50",33.19608,-116.89494,1027.363
"2003-10-27","09:50",33.20639,-117.011,11.485
"2003-10-27","09:50",33.20421,-116.99856,47.555
"2003-10-27","09:50",33.19755,-116.96074,24.96
"2003-10-27","09:50",33.19535,-116.94821,366.412
"2003-10-27","09:50",33.19312,-116.93556,277.204
"2003-10-27","09:50",33.1908,-116.92244,20.468
"2003-10-27","09:50",33.20377,-117.00542,26.662
"2003-10-27","09:50",33.20164,-116.99304,19.365
"2003-10-27","09:50",33.19512,-116.95496,81.33
"2003-10-27","09:50",33.19296,-116.94238,298.672
"2003-10-27","09:50",33.19075,-116.92948,31.447
"2003-10-27","09:50",33.19844,-117.0331,56.607
"2003-10-27","09:50",33.19629,-117.02057,32.105
"2003-10-27","09:50",33.18538,-116.95702,50.029
"2003-10-27","09:50",33.1832,-116.94436,31.095
"2003-10-27","09:50",33.17913,-117.03779,60.583
"2003-10-27","09:50",33.17685,-117.02454,33.502
"2003-10-27","09:50",33.17256,-116.99968,18.069
"2003-10-27","09:50",33.1694,-117.03968,82.938
"2003-10-27","09:50",33.16716,-117.02668,77.393
"2003-10-27","09:50",33.16293,-117.00232,22.502
"2003-10-27","09:50",33.16074,-116.9897,10.503
"2003-10-27","09:50",33.15537,-117.01683,24.754
"2003-10-27","09:50",33.04753,-116.69992,59.267
"2003-10-27","09:50",33.04539,-116.68768,201.097
"2003-10-27","09:50",33.04323,-116.6754,76.526
"2003-10-27","09:50",33.0447,-116.74251,21.447
"2003-10-27","09:50",33.0424,-116.72933,80.745
"2003-10-27","09:50",33.04002,-116.71567,92.258
"2003-10-27","09:50",33.0377,-116.70238,120.281
"2003-10-27","09:50",33.03561,-116.69052,52.379
"2003-10-27","09:50",33.03334,-116.67753,226.391
"2003-10-27","09:50",33.03114,-116.66502,282.073
"2003-10-27","09:50",33.02888,-116.65209,46.045
"2003-10-27","09:50",33.03936,-116.7705,18.128
"2003-10-27","09:50",33.03713,-116.75774,98.312
"2003-10-27","09:50",33.03488,-116.74489,14.239
"2003-10-27","09:50",33.0301,-116.71754,23.038
"2003-10-27","09:50",33.02789,-116.70497,17.708
"2003-10-27","09:50",33.02128,-116.66737,28.347
"2003-10-27","09:50",33.01892,-116.65396,20.617
"2003-10-27","09:50",33.02957,-116.77296,61.637
"2003-10-27","09:50",33.02735,-116.76032,34.841
"2003-10-27","09:50",33.01126,-116.66882,89.927
"2003-10-27","09:50",33.00902,-116.65615,263.213
"2003-10-27","09:50",33.00681,-116.6436,49.119
"2003-10-27","09:50",33.00135,-116.67095,9.384
"2003-10-27","09:50",32.99921,-116.65887,654.243
"2003-10-27","09:50",32.99697,-116.64624,718.184
"2003-10-27","09:50",33.01897,-116.82888,29.039
"2003-10-27","09:50",33.01661,-116.81547,10.522
"2003-10-27","09:50",32.9893,-116.66099,33.383
"2003-10-27","09:50",32.98705,-116.64832,19.249
"2003-10-27","09:50",33.00917,-116.83114,31.917
"2003-10-27","09:50",33.00681,-116.81777,31.748
"2003-10-27","09:50",32.97177,-116.67816,18.423
"2003-10-27","09:50",32.96947,-116.66524,100.899
"2003-10-27","09:50",33.00334,-116.91331,35.858
"2003-10-27","09:50",33.00105,-116.90036,33.358
"2003-10-27","09:50",32.96207,-116.6814,12.585
"2003-10-27","09:50",32.9597,-116.66819,127.615
"2003-10-27","09:50",32.95732,-116.65491,33.355
"2003-10-27","09:50",33.00133,-116.90716,37.526
"2003-10-27","09:50",32.96107,-116.67464,72.794
"2003-10-27","09:50",32.95874,-116.66122,69.294
"2003-10-27","09:50",32.99829,-116.94844,14.569
"2003-10-27","09:50",32.99603,-116.93526,8.993
"2003-10-27","09:50",32.95118,-116.67693,165.82
"2003-10-27","09:50",32.94883,-116.66343,137.036
"2003-10-27","09:50",32.99512,-116.98875,18.473
"2003-10-27","09:50",32.99298,-116.97635,17.601
"2003-10-27","09:50",32.9435,-116.69173,15.762
"2003-10-27","09:50",32.94116,-116.67836,137.126
"2003-10-27","09:50",32.93884,-116.66512,1343.772
"2003-10-27","09:50",32.9367,-116.653,148.09
"2003-10-27","09:50",32.93359,-116.69386,24.032
